date,stock,open,high,low,close,volume
2024-01-08,BBCA,8621.56233681462,8644.014322066743,8509.302410554013,8599.1103515625,50896000
2024-01-09,BBCA,8621.562662337663,8644.0146484375,8599.110676237824,8644.0146484375,59848600
2024-01-10,BBCA,8666.465155636452,8666.465155636452,8576.6572265625,8576.6572265625,52774900
2024-01-11,BBCA,8644.014322066743,8666.466307318864,8599.1103515625,8599.1103515625,39381500
2024-01-12,BBCA,8666.46711903995,8711.37109375,8621.563144329897,8711.37109375,68253400
2024-01-15,BBCA,8756.274250883676,8756.274250883676,8666.466309848973,8733.822265625,88399500
2024-01-16,BBCA,8711.37109375,8756.275068460052,8688.919106394975,8711.37109375,44869200
2024-01-17,BBCA,8756.2744140625,8756.2744140625,8666.466471354166,8756.2744140625,107706100
2024-01-18,BBCA,8688.9189453125,8756.274906128876,8644.014971434915,8688.9189453125,71048900
2024-01-19,BBCA,8778.726565036526,8778.726565036526,8621.562662337663,8644.0146484375,63176500
2024-01-22,BBCA,8621.562662337663,8666.466634537337,8554.20670403815,8644.0146484375,52868300
2024-01-23,BBCA,8486.849624633789,8621.5615234375,8486.849624633789,8621.5615234375,92348600
2024-01-24,BBCA,8621.562007874016,8621.562007874016,8509.30208589649,8554.2060546875,84906000
2024-01-25,BBCA,8486.849938322368,8599.109858141446,8486.849938322368,8531.75390625,63212700
2024-01-26,BBCA,8441.94596006016,8486.84992793282,8352.13802431484,8397.0419921875,78977300
2024-01-29,BBCA,8441.94533295157,8576.6572265625,8419.493350683082,8576.6572265625,73452800
2024-01-30,BBCA,8531.75487775259,8666.466796875,8509.30289123219,8666.466796875,73136400
2024-01-31,BBCA,8711.36912017343,8711.36912017343,8576.6572265625,8576.6572265625,102581200
2024-02-01,BBCA,8666.46711903995,8733.823081105025,8599.111156974872,8711.37109375,104208700
2024-02-02,BBCA,8778.727055815078,8801.179043170103,8644.015131684922,8711.37109375,99324000
2024-02-05,BBCA,8688.918292570985,8688.918292570985,8554.206381058257,8599.1103515625,57983300
2024-02-06,BBCA,8756.274578936687,8756.274578936687,8644.0146484375,8644.0146484375,87651000
2024-02-07,BBCA,8711.37109375,8733.823081105025,8666.46711903995,8711.37109375,92953500
2024-02-12,BBCA,8756.274737922513,8801.1787109375,8711.370764907526,8801.1787109375,87949400
2024-02-13,BBCA,8756.274250883676,8801.178221401029,8711.370280366324,8733.822265625,66072400
2024-02-15,BBCA,8935.889970653552,8958.34195550444,8846.08203125,8846.08203125,164748900
2024-02-16,BBCA,8958.341632478801,8980.7936165201,8868.5336963136,8935.8896484375,142277200
2024-02-19,BBCA,8890.987143987342,8958.343107199367,8823.631180775317,8868.53515625,53341300
2024-02-20,BBCA,8846.081237336346,9003.2451171875,8846.081237336346,9003.2451171875,63997700
2024-02-21,BBCA,8935.890786536653,8980.794760338345,8846.082838933271,8958.3427734375,75371600
2024-02-22,BBCA,8958.343107199367,8958.343107199367,8868.53515625,8868.53515625,66913000
2024-02-23,BBCA,8890.986820133588,8913.438807053117,8801.178872455472,8823.630859375,55192300
2024-02-26,BBCA,8756.274737922513,8868.534670459981,8733.82275141502,8801.1787109375,41356000
2024-02-27,BBCA,8756.27521756329,8890.987143987342,8756.27521756329,8868.53515625,43735800
2024-02-28,BBCA,8958.34196044922,8980.7939453125,8890.986005859375,8980.7939453125,54043100
2024-02-29,BBCA,8980.79509493671,8980.79509493671,8846.083168512658,8868.53515625,126671200
2024-03-01,BBCA,8890.986820133588,8913.438807053117,8801.178872455472,8823.630859375,51520600
2024-03-04,BBCA,8801.178385416666,8823.63037109375,8756.2744140625,8756.2744140625,43822900
2024-03-05,BBCA,8890.986656967474,8890.986656967474,8778.726724430007,8801.1787109375,61952900
2024-03-06,BBCA,8890.9856803549,8980.7936165201,8778.725760148398,8935.8896484375,70242200
